id	effectiveTime	active	moduleId	definitionStatusId
112000000	20020131	1	900000000000207008	900000000000074008
112001001	20020131	1	900000000000207008	900000000000074008
112011000119102	20130131	1	900000000000207008	900000000000074008
1121000119107	20130731	1	900000000000207008	900000000000073002
112133008	20020131	1	900000000000207008	900000000000074008
112236005	20110131	1	900000000000012004	900000000000074008
112277009	20020131	1	900000000000207008	900000000000074008
112283007	20020131	1	900000000000207008	900000000000074008
112625008	20020131	1	900000000000207008	900000000000074008
112629002	20020131	1	900000000000207008	900000000000074008
112630007	20020131	1	900000000000207008	900000000000074008
11263005	20020131	1	900000000000207008	900000000000073002
112635002	20140604	0	900000000000207008	900000000000074008
112638000	20020131	1	900000000000207008	900000000000074008
112639008	20020131	1	900000000000207008	900000000000074008
112646004	20020131	1	900000000000207008	900000000000074008
112695004	20020731	1	900000000000207008	900000000000073002
112697007	20020131	1	900000000000207008	900000000000073002
112698002	20020131	1	900000000000207008	900000000000073002
11270005	20020731	0	900000000000207008	900000000000074008
11279006	20020131	1	900000000000207008	900000000000074008
112802009	20020131	1	900000000000207008	900000000000073002
11281008	20020131	1	900000000000207008	900000000000074008
112811009	20070731	1	900000000000207008	900000000000073002
112815000	20020131	1	900000000000207008	900000000000073002
112816004	20050131	1	900000000000207008	900000000000073002
112831008	20050131	1	900000000000207008	900000000000073002
112939006	20020131	1	900000000000207008	900000000000074008
112963003	20090131	1	900000000000207008	900000000000074008
112966006	20020131	1	900000000000207008	900000000000073002
112969004	20070131	1	900000000000207008	900000000000074008
113012008	20020131	1	900000000000207008	900000000000074008
113021009	20020131	1	900000000000207008	900000000000074008
1131000119105	20130731	1	900000000000207008	900000000000073002
113103008	20020131	1	900000000000207008	900000000000073002
11311000	20020131	1	900000000000207008	900000000000074008
113179006	20020131	1	900000000000207008	900000000000074008
113182001	20020131	1	900000000000207008	900000000000074008
113192009	20020131	1	900000000000207008	900000000000074008
113193004	20020131	1	900000000000207008	900000000000074008
113197003	20020131	1	900000000000207008	900000000000074008
113254000	20020131	1	900000000000207008	900000000000074008
113255004	20020131	1	900000000000207008	900000000000074008
113257007	20020131	1	900000000000207008	900000000000074008
113262008	20020131	1	900000000000207008	900000000000074008
113276009	20020131	1	900000000000207008	900000000000074008
113277000	20020131	1	900000000000207008	900000000000074008
113305005	20020131	1	900000000000207008	900000000000074008
113327001	20020131	1	900000000000207008	900000000000074008
113331007	20020131	1	900000000000207008	900000000000074008
113343008	20020131	1	900000000000207008	900000000000074008
113345001	20020131	1	900000000000207008	900000000000074008
113348004	20020131	1	900000000000207008	900000000000074008
113621000119107	20140604	1	900000000000207008	900000000000073002
113715002	20050131	0	900000000000207008	900000000000074008
11378000	20020131	1	900000000000207008	900000000000073002
11381005	20020131	1	900000000000207008	900000000000074008
113858008	20020131	1	900000000000207008	900000000000074008
11386000	20020131	1	900000000000207008	900000000000073002
113861009	20020131	1	900000000000207008	900000000000074008
11387009	20020131	1	900000000000207008	900000000000074008
11406003	20020731	1	900000000000207008	900000000000073002
114129000	20020131	1	900000000000207008	900000000000074008
114131009	20020131	1	900000000000207008	900000000000074008
114134001	20020131	1	900000000000207008	900000000000074008
114135000	20020131	1	900000000000207008	900000000000074008
114139006	20020131	1	900000000000207008	900000000000074008
114146002	20020131	1	900000000000207008	900000000000074008
114245005	20020131	1	900000000000207008	900000000000074008
114247002	20020131	1	900000000000207008	900000000000074008
114251000	20020131	1	900000000000207008	900000000000074008
114256005	20020131	1	900000000000207008	900000000000074008
11429006	20020131	1	900000000000207008	900000000000074008
1145003	20020131	1	900000000000207008	900000000000074008
115068002	20020131	1	900000000000207008	900000000000074008
115072003	20020131	1	900000000000207008	900000000000074008
115077009	20020131	1	900000000000207008	900000000000074008
115079007	20020131	1	900000000000207008	900000000000074008
115087008	20020131	1	900000000000207008	900000000000074008
115107007	20020131	1	900000000000207008	900000000000074008
