id	effectiveTime	active	moduleId	definitionStatusId
197811007	20020131	1	900000000000207008	900000000000074008
197866008	20050131	1	900000000000207008	900000000000073002
19787009	20020131	1	900000000000207008	900000000000074008
19799002	20020131	1	900000000000207008	900000000000074008
198056001	20060131	1	900000000000207008	900000000000073002
1981000124107	20110801	1	731000124108	900000000000074008
198108005	20020131	1	900000000000207008	900000000000073002
19819008	20020131	1	900000000000207008	900000000000074008
19824006	20030131	1	900000000000207008	900000000000073002
19829001	20030131	1	900000000000207008	900000000000073002
19851009	20020131	1	900000000000207008	900000000000074008
198609003	20020131	1	900000000000207008	900000000000074008
1991000124105	20110801	1	731000124108	900000000000074008
19923001	20020131	1	900000000000207008	900000000000074008
19943007	20040731	1	900000000000207008	900000000000074008
199612005	20020131	1	900000000000207008	900000000000074008
19965007	20020131	1	900000000000207008	900000000000074008
199879009	20020731	1	900000000000207008	900000000000073002
2001000124107	20110801	1	731000124108	900000000000074008
20018005	20080131	1	900000000000207008	900000000000073002
20059004	20020731	1	900000000000207008	900000000000073002
200755008	20020731	1	900000000000207008	900000000000073002
200936003	20020131	1	900000000000207008	900000000000074008
201000124109	20110301	0	731000124108	900000000000074008
201060008	20030731	1	900000000000207008	900000000000073002
2011000124105	20110801	1	731000124108	900000000000074008
2012002	20050131	1	900000000000207008	900000000000073002
20135006	20020131	1	900000000000207008	900000000000073002
20139000	20020131	1	900000000000207008	900000000000074008
20151003	20020131	1	900000000000207008	900000000000074008
2021000124102	20110801	1	731000124108	900000000000074008
202148007	20080131	1	900000000000207008	900000000000073002
202158006	20050131	1	900000000000207008	900000000000073002
202159003	20050131	1	900000000000207008	900000000000073002
202160008	20080131	1	900000000000207008	900000000000073002
202162000	20050131	1	900000000000207008	900000000000073002
20233005	20020131	1	900000000000207008	900000000000074008
20262006	20020131	1	900000000000207008	900000000000074008
20274005	20020131	1	900000000000207008	900000000000074008
20285007	20020131	1	900000000000207008	900000000000074008
202986004	20020131	1	900000000000207008	900000000000074008
202995007	20050131	1	900000000000207008	900000000000073002
202996008	20050131	1	900000000000207008	900000000000073002
202998009	20050131	1	900000000000207008	900000000000073002
202999001	20050131	1	900000000000207008	900000000000073002
203076007	20110131	1	900000000000207008	900000000000073002
2031000124104	20110801	1	731000124108	900000000000074008
203514008	20050131	1	900000000000207008	900000000000073002
20376005	20020131	1	900000000000207008	900000000000073002
2041000124109	20110801	1	731000124108	900000000000074008
20425006	20020131	1	900000000000207008	900000000000073002
20433007	20020131	1	900000000000207008	900000000000073002
20456003	20020131	1	900000000000207008	900000000000074008
20466006	20020131	1	900000000000207008	900000000000074008
204821009	20020731	1	900000000000207008	900000000000073002
204878001	20080131	1	900000000000207008	900000000000073002
205016000	20020131	1	900000000000207008	900000000000074008
2051000124106	20110801	1	731000124108	900000000000074008
20511007	20020731	1	900000000000207008	900000000000073002
205237003	20030731	1	900000000000207008	900000000000073002
2055003	20050731	1	900000000000207008	900000000000073002
20558004	20060131	1	900000000000207008	900000000000073002
205681004	20140731	1	900000000000207008	900000000000073002
20572008	20020131	1	900000000000207008	900000000000074008
206014007	20020131	1	900000000000207008	900000000000074008
206021007	20020131	1	900000000000207008	900000000000074008
2061000124108	20130301	0	731000124108	900000000000074008
206376005	20030131	1	900000000000207008	900000000000073002
20650001	20020131	1	900000000000207008	900000000000074008
20673009	20040731	1	900000000000207008	900000000000073002
20699002	20020131	1	900000000000207008	900000000000074008
2071000124101	20110801	1	731000124108	900000000000074008
20760004	20020131	1	900000000000207008	900000000000074008
20795001	20020131	1	900000000000207008	900000000000074008
207984009	20020731	1	900000000000207008	900000000000073002
2081000124103	20110801	1	731000124108	900000000000074008
208148000	20050131	1	900000000000207008	900000000000073002
208149008	20050131	1	900000000000207008	900000000000073002
208164008	20030731	1	900000000000207008	900000000000073002
208182006	20050731	1	900000000000207008	900000000000073002
208183001	20050731	1	900000000000207008	900000000000073002
208194002	20020731	1	900000000000207008	900000000000073002
208225001	20070731	1	900000000000207008	900000000000073002
208240004	20050131	1	900000000000207008	900000000000073002
208241000	20050131	1	900000000000207008	900000000000073002
208242007	20070731	1	900000000000207008	900000000000073002
208250003	20070731	1	900000000000207008	900000000000073002
208251004	20070731	1	900000000000207008	900000000000073002
208253001	20070731	1	900000000000207008	900000000000073002
208267005	20130131	1	900000000000207008	900000000000073002
208271008	20020131	1	900000000000207008	900000000000073002
208388003	20020731	1	900000000000207008	900000000000073002
208390002	20050131	1	900000000000207008	900000000000073002
208393000	20020731	1	900000000000207008	900000000000073002
208394006	20100131	1	900000000000207008	900000000000073002
208397004	20050131	1	900000000000207008	900000000000073002
208399001	20050131	1	900000000000207008	900000000000073002
