id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
477821000124121	20120901	1	731000124108	432581000124105	448152000	0	116680003	900000000000010007	900000000000451002
477831000124124	20120901	1	731000124108	432581000124105	79899007	0	116680003	900000000000010007	900000000000451002
477841000124125	20120901	1	731000124108	432591000124108	184216000	0	116680003	900000000000010007	900000000000451002
477851000124128	20120901	1	731000124108	432591000124108	304784009	0	116680003	900000000000010007	900000000000451002
477861000124126	20120901	1	731000124108	432601000124100	430891000124105	0	116680003	900000000000010007	900000000000451002
477871000124122	20120901	1	731000124108	432611000124102	430891000124105	0	116680003	900000000000010007	900000000000451002
4778730026	20140131	1	900000000000207008	90418005	67149001	0	116680003	900000000000010007	900000000000451002
4778744021	20140131	1	900000000000207008	362889002	698967008	0	116680003	900000000000010007	900000000000451002
4778756022	20140131	1	900000000000207008	132221000119109	128054009	0	116680003	900000000000010007	900000000000451002
4778773024	20140131	1	900000000000207008	415990002	297184006	0	116680003	900000000000010007	900000000000451002
4778774029	20140131	1	900000000000207008	91722005	91723000	0	116680003	900000000000010007	900000000000451002
4778790029	20140131	1	900000000000207008	132221000119109	90734009	0	263502005	900000000000010007	900000000000451002
477881000124120	20120901	1	731000124108	432621000124105	4563007	0	116680003	900000000000010007	900000000000451002
4778817020	20140131	1	900000000000207008	40689003	297184006	0	116680003	900000000000010007	900000000000451002
477891000124123	20120901	1	731000124108	432631000124108	111750002	0	116680003	900000000000010007	900000000000451002
477901000124122	20120901	1	731000124108	432631000124108	24484000	0	246112005	900000000000010007	900000000000451002
477911000124120	20120901	1	731000124108	432641000124103	310386007	0	116680003	900000000000010007	900000000000451002
477921000124128	20120901	1	731000124108	432651000124101	310386007	0	116680003	900000000000010007	900000000000451002
477931000124125	20120901	1	731000124108	432661000124104	4563007	0	116680003	900000000000010007	900000000000451002
477941000124124	20120901	1	731000124108	432671000124106	445755006	0	116680003	900000000000010007	900000000000451002
477951000124121	20120901	1	731000124108	432681000124109	419808006	0	116680003	900000000000010007	900000000000451002
477961000124123	20120901	1	731000124108	432691000124107	314847007	0	116680003	900000000000010007	900000000000451002
477971000124127	20120901	1	731000124108	428451000124103	281100006	0	116680003	900000000000010007	900000000000451002
477981000124129	20120901	1	731000124108	428461000124101	103698003	0	116680003	900000000000010007	900000000000451002
477991000124126	20120901	1	731000124108	428471000124108	308459004	0	116680003	900000000000010007	900000000000451002
478001000124120	20120901	1	731000124108	428491000124109	281100006	0	116680003	900000000000010007	900000000000451002
478011000124123	20120901	1	731000124108	428441000124100	306320001	0	116680003	900000000000010007	900000000000451002
478021000124126	20120901	1	731000124108	428481000124106	308440001	0	116680003	900000000000010007	900000000000451002
4780220026	20140131	1	900000000000207008	699524000	366358006	0	116680003	900000000000010007	900000000000451002
4780254025	20140131	1	900000000000207008	31398001	281415003	0	116680003	900000000000010007	900000000000451002
4780264023	20140131	1	900000000000207008	12928009	699460007	0	116680003	900000000000010007	900000000000451002
4780274021	20140131	1	900000000000207008	312563005	280441002	0	116680003	900000000000010007	900000000000451002
4780280029	20140131	1	900000000000207008	43120001	372184005	0	116680003	900000000000010007	900000000000451002
478031000124128	20120901	1	731000124108	428501000124101	420227002	0	116680003	900000000000010007	900000000000451002
4780354028	20140131	1	900000000000207008	91470000	699460007	0	116680003	900000000000010007	900000000000451002
4780356026	20140131	1	900000000000207008	16982005	699460007	0	116680003	900000000000010007	900000000000451002
4780357024	20140131	1	900000000000207008	85537004	31398001	0	116680003	900000000000010007	900000000000451002
4780362020	20140131	1	900000000000207008	312678005	16982005	0	116680003	900000000000010007	900000000000451002
4780374024	20140131	1	900000000000207008	312563005	70104002	0	116680003	900000000000010007	900000000000451002
4780395025	20140131	1	900000000000207008	699523006	366358006	0	116680003	900000000000010007	900000000000451002
4780406024	20140131	1	900000000000207008	312776002	70104002	0	116680003	900000000000010007	900000000000451002
478041000124122	20120901	1	731000124108	428511000124103	401135008	0	116680003	900000000000010007	900000000000451002
4780436026	20140131	1	900000000000207008	699460007	70104002	0	116680003	900000000000010007	900000000000451002
4780448028	20140131	1	900000000000207008	26444007	699460007	0	116680003	900000000000010007	900000000000451002
4780459021	20140131	1	900000000000207008	281415003	1893007	0	116680003	900000000000010007	900000000000451002
478051000124124	20120901	1	731000124108	428511000124103	397579009	0	363702006	900000000000010007	900000000000451002
478061000124121	20120901	1	731000124108	428521000124106	419733004	0	116680003	900000000000010007	900000000000451002
478071000124125	20120901	1	731000124108	428531000124109	401135008	0	116680003	900000000000010007	900000000000451002
478091000124129	20120901	1	731000124108	428541000124104	281099003	0	116680003	900000000000010007	900000000000451002
478101000124124	20120901	1	731000124108	428541000124104	308439003	0	116680003	900000000000010007	900000000000451002
478111000124122	20120901	1	731000124108	428551000124102	385867000	0	116680003	900000000000010007	900000000000451002
478121000124125	20120901	1	731000124108	432701000124107	445528004	0	116680003	900000000000010007	900000000000451002
4781302028	20140131	1	900000000000207008	233635001	64572001	0	116680003	900000000000010007	900000000000451002
478131000124127	20120901	1	731000124108	432701000124107	410512000	1	408731000	900000000000010007	900000000000451002
4781324028	20140131	1	900000000000207008	68584007	13660008	0	116680003	900000000000010007	900000000000451002
4781356024	20140131	1	900000000000207008	52731004	91807006	0	116680003	900000000000010007	900000000000451002
4781359028	20140131	1	900000000000207008	1101003	2969000	0	116680003	900000000000010007	900000000000451002
4781372027	20140131	1	900000000000207008	91806002	22943007	0	116680003	900000000000010007	900000000000451002
4781390026	20140131	1	900000000000207008	233635001	116006008	0	363698007	900000000000010007	900000000000451002
478141000124121	20120901	1	731000124108	432701000124107	410523001	1	408730004	900000000000010007	900000000000451002
478151000124123	20120901	1	731000124108	432701000124107	410604004	1	408732007	900000000000010007	900000000000451002
478161000124120	20120901	1	731000124108	432701000124107	416608005	1	363589002	900000000000010007	900000000000451002
478171000124129	20120901	1	731000124108	428561000124100	410511007	1	408731000	900000000000010007	900000000000451002
478181000124126	20120901	1	731000124108	428561000124100	444301002	1	408732007	900000000000010007	900000000000451002
478191000124128	20120901	1	731000124108	428561000124100	410515003	1	408731000	900000000000010007	900000000000451002
478201000124125	20120901	1	731000124108	428561000124100	66214007	1	246090004	900000000000010007	900000000000451002
478211000124127	20120901	1	731000124108	428561000124100	416471007	0	116680003	900000000000010007	900000000000451002
478221000124124	20120901	1	731000124108	428611000124102	410511007	1	408731000	900000000000010007	900000000000451002
478231000124122	20120901	1	731000124108	428611000124102	410515003	1	408729009	900000000000010007	900000000000451002
478241000124128	20120901	1	731000124108	428611000124102	444301002	1	408732007	900000000000010007	900000000000451002
478251000124126	20130901	0	731000124108	428611000124102	416471007	1	246090004	900000000000010007	900000000000451002
478261000124129	20120901	1	731000124108	428611000124102	416471007	0	116680003	900000000000010007	900000000000451002
478271000124120	20120901	1	731000124108	428621000124105	410511007	1	408731000	900000000000010007	900000000000451002
478281000124123	20120901	1	731000124108	428621000124105	410515003	1	408729009	900000000000010007	900000000000451002
478291000124121	20120901	1	731000124108	428621000124105	425740005	1	246090004	900000000000010007	900000000000451002
478301000124122	20120901	1	731000124108	428621000124105	444301002	1	408732007	900000000000010007	900000000000451002
