id	effectiveTime	active	moduleId	refsetId	referencedComponentId	targetComponentId
4ccaea7e-2430-516a-b832-c2017e635ca5	20140131	1	900000000000207008	900000000000524003	127326005	416516009
4cf8d8b2-2d3f-5515-8f44-ad1ffe1fb498	20050131	1	900000000000207008	900000000000523009	125669007	231794000
4d01346b-5400-5694-ba4b-ac6bd1f7a52a	20060131	1	900000000000207008	900000000000523009	19019007	418799008
4d730273-a443-5f8f-8aa6-36df61b243e9	20080731	0	900000000000207008	900000000000526001	129446007	303430001
4dc805d9-b45f-5c1e-919d-54f6ccffb6d5	20030131	1	900000000000207008	900000000000527005	252382002	19851009
4e5ded44-9879-5b20-986e-89369a68bc93	20070731	1	900000000000207008	900000000000526001	418163009	396425006
4f7f1c0c-058d-591f-995c-4ef734f23765	20140131	1	900000000000207008	900000000000523009	280717001	421060004
4f8168e5-fe34-5d81-abef-14f2c619d081	20070131	1	900000000000207008	900000000000523009	360634007	78776006
506528f7-cf1d-5fca-93df-3295b7803f07	20060731	1	900000000000207008	900000000000527005	24039005	285854004
5110ea8c-41f3-5218-bf20-4ec8de121776	20030731	1	900000000000207008	900000000000523009	69096003	399153001
512757cf-060e-51e0-a6f8-773b47f26f3b	20040131	0	900000000000207008	900000000000523009	134328007	115227001
518e2515-6c76-55c8-a7b2-dc2be08b6d18	20030131	0	900000000000207008	900000000000527005	193462001	270478005
527cc842-ef60-59cd-af81-1a981df09ed0	20130731	1	900000000000207008	900000000000527005	194356004	186738001
52e96f76-16c6-5757-83f5-cc2ce898f2c4	20110731	1	900000000000207008	900000000000523009	260670006	410675002
53463b2b-af0b-570f-9210-d0fbba827eb2	20030131	1	900000000000207008	900000000000523009	58240005	386045008
539a30ff-cf54-5b1e-9cf9-91d128488a52	20020731	1	900000000000207008	900000000000526001	367634005	3898006
54499c34-7415-56dc-8096-0d8775d70508	20140131	1	900000000000207008	900000000000524003	415296001	416516009
550db8d0-5100-5f5b-90df-a04081ac7a09	20030731	1	900000000000207008	900000000000527005	72094000	192759008
56d38f79-64c6-52dd-b8e5-5a5c7e2423a6	20040731	1	900000000000207008	900000000000523009	69197005	409063005
57fc362f-c154-5b47-8aa4-43961a23f667	20080131	1	900000000000207008	900000000000523009	6099009	366323009
580b38bc-5e00-53b3-acd7-d444db8061d7	20130731	1	900000000000207008	900000000000523009	418925002	419076005
58833056-260b-574b-bbad-61ef7230012c	20020731	1	900000000000207008	900000000000523009	87716009	371398005
59029400-56fc-542f-8464-9266d96cedef	20020731	1	900000000000207008	900000000000527005	255287002	56246009
59f43214-0623-5b50-b4b3-fdac87e34443	20140131	1	900000000000207008	900000000000527005	279572002	40689003
5a0814cf-b06d-5cb5-8e50-1c5b668b8dcc	20050131	1	900000000000207008	900000000000523009	73338000	414946003
5c3f4bf6-98fb-554e-8206-2493d929c181	20100731	1	900000000000207008	900000000000523009	199605001	276507005
5cb1eb2d-1233-56cd-8834-5de4512d4813	20040731	1	900000000000207008	900000000000523009	188823000	92385005
5f0ac7d0-8398-560e-a7c4-8218cf7ae685	20060131	1	900000000000207008	900000000000523009	32055008	419442005
60067a63-1bf7-5ce0-bfbf-cd07d1a3a754	20100731	1	900000000000207008	900000000000527005	424370005	424416009
601c045b-d472-5c1d-b9be-9a87c43278d3	20140604	1	900000000000207008	900000000000527005	106088004	300893006
605440da-0589-5500-ad95-ac2987c0db6c	20040731	1	900000000000207008	900000000000526001	4748007	410607006
61b58ade-5eb6-51d0-a29a-a6a648204604	20050731	0	900000000000207008	900000000000526001	4908009	127452003
61cfda51-55d8-5037-9abe-05ff5d7377ec	20140131	1	900000000000207008	900000000000524003	92889005	416516009
62c92138-7286-5eff-a7fb-4225c7d92331	20030731	1	900000000000207008	900000000000523009	61136001	399982001
62d25251-f8bd-5b24-8d79-01a7daee2335	20100731	1	900000000000207008	900000000000523009	271571006	82058009
632ae39c-7aba-56ae-8d4f-0c3e2b830a75	20090731	1	900000000000207008	900000000000527005	362235009	303518005
63481518-badc-53b5-835a-8b4837be534a	20050731	1	900000000000207008	900000000000523009	30701005	417373000
64aa1c20-6739-5948-8634-76c036e6c145	20040731	1	900000000000207008	900000000000523009	302793009	123038009
64e40e38-a6d5-547b-a790-b72a673bb134	20060131	1	900000000000207008	900000000000523009	278416001	409073007
65439e66-f087-5faa-8a76-936ba098d9a4	20040731	1	900000000000207008	900000000000527005	92187005	188963000
6576bd68-9cf7-50a5-b595-8b8ff92e2372	20070131	1	900000000000207008	900000000000523009	110658006	389079005
657a5d72-8cfe-5e07-bac8-ea4121efe53e	20060131	1	900000000000207008	900000000000527005	223416002	967006
66060006-0f74-5f08-be24-88d2d86b4dfb	20040731	1	900000000000207008	900000000000527005	27664004	233370007
66b7f730-3ad0-59e5-a79c-5b2d33a89d62	20020731	1	900000000000207008	900000000000523009	93780007	371983001
67409754-3c6d-5b11-a17b-617e733be320	20050731	0	900000000000207008	900000000000526001	13115008	408675006
67517201-5010-547f-baa7-185b540602ac	20070731	1	900000000000207008	900000000000527005	54667003	421245007
67849cb2-f74d-5b1c-b849-58337dbdec76	20030131	1	900000000000207008	900000000000523009	48692003	128927009
67975d54-9cf4-56a9-abc5-606b6a57efe7	20070131	1	900000000000207008	900000000000523009	360618009	28448002
679a7820-587f-5fbf-bf75-e58b5a732a5a	20050131	1	900000000000207008	900000000000523009	14778003	414402003
67b8d0d9-f64f-5341-831e-fe907f35344b	20060131	1	900000000000207008	900000000000527005	165369002	33468001
67c2531f-2614-5169-b617-36585f54fbf3	20040731	1	900000000000207008	900000000000523009	68231009	409779000
6abc4224-f0a1-5269-84af-559b512c03c0	20020731	1	900000000000207008	900000000000523009	86522006	11628009
6af4cec9-c496-5eeb-aee6-16bf9ebb5056	20050131	1	900000000000207008	900000000000523009	8957000	53741008
6c34fc6e-5bdf-57c7-a413-ece2e3598356	20040131	1	900000000000207008	900000000000523009	69947005	405950009
6d1b0487-ee64-5bc4-ac2d-c040eb086c8d	20140131	1	900000000000207008	900000000000524003	59008008	416516009
6d37f1e9-c04d-5d14-9b59-723aed2ebcbf	20140131	0	900000000000207008	900000000000527005	367539009	302934007
6d7370b1-ad86-5564-a98f-b6fec3260065	20040731	1	900000000000207008	900000000000523009	68231009	409780002
6e4a93d3-f112-5c50-a7b9-3208afb65ed0	20050731	1	900000000000207008	900000000000523009	127452003	417662000
6e5840a8-941a-5cbc-9097-613407384dc0	20030131	1	900000000000207008	900000000000523009	21962008	386765006
6e612982-9f78-5c30-8f8f-fc17f88b09a4	20050131	1	900000000000207008	900000000000523009	128122002	415073005
6e722511-88b9-5e25-a2cc-a9c796753955	20050131	1	900000000000207008	900000000000523009	18233005	415582006
6f2cf0dd-c2f0-5f91-a11b-9f8597347da1	20070731	1	900000000000207008	900000000000523009	360655009	45242005
709d8335-5e38-54c5-a12b-ca2063466cde	20030131	1	900000000000207008	900000000000523009	69096003	271789005
70aa06ce-6f5f-5e59-8c9c-6e8e337e9318	20060731	1	900000000000207008	900000000000527005	225201001	386340006
70f79b4e-695d-5ab9-a744-f55b7dc3f9e8	20140131	1	900000000000207008	900000000000524003	92899000	416516009
711bb449-f3f8-5d03-b0c3-a1cb95cf5f34	20050131	1	900000000000207008	900000000000523009	113715002	115161005
71354f5c-19b6-503a-a8fb-8c489e02a709	20030731	1	900000000000207008	900000000000527005	253033002	115223002
716496b1-a1cf-5d56-80f6-8d76a9acd2c1	20100131	0	900000000000207008	900000000000523009	127452003	4908009
7172f250-6ce1-51a0-9d50-73a46434b848	20080731	1	900000000000207008	900000000000523009	108234007	432102000
725e49af-66dd-54e3-9509-fe5a794ffcb0	20030131	1	900000000000207008	900000000000523009	106080006	386617003
72759157-e7ea-5dc1-aa4e-69d372ea42f7	20140131	1	900000000000207008	900000000000524003	91876001	416516009
72a3b15b-d5e8-5aa1-8982-f3bd5945c95e	20030731	1	900000000000207008	900000000000523009	8352002	396351009
72db789f-6c73-5d0b-b364-fa717b7606fe	20140604	1	900000000000207008	900000000000527005	73262007	253859003
72efa5ac-65af-56ab-a84e-c933f3df50ba	20040731	1	900000000000207008	900000000000523009	128427003	80891009
74076bc8-99c6-5069-af3a-108420ea8960	20090731	1	900000000000207008	900000000000523009	402577002	238575004
744137fd-6949-543f-9edd-848f1ae30456	20080731	1	900000000000207008	900000000000527005	396412003	412375000
747d7198-4eaa-5d7b-8be0-475464faf933	20080731	1	900000000000207008	900000000000523009	35461009	431938005
74838589-7d63-54ad-99e7-3e7e1bcc582c	20060731	1	900000000000207008	900000000000526001	257728006	91722005
7581d149-33c6-5a31-87a7-afa8815a5f6d	20020731	1	900000000000207008	900000000000527005	367503003	234947003
76440b1c-2ec1-51b4-8299-ac3c10881859	20040731	1	900000000000207008	900000000000523009	362962008	408766003
766852b6-9633-5536-91c3-92794d0ece46	20040731	1	900000000000207008	900000000000523009	103389009	410675002
766aeec4-3da4-5816-b360-f55a2ac1b269	20070731	1	900000000000207008	900000000000523009	360330009	424900004
795ce63f-5806-56b8-b368-055245e96cea	20090731	1	900000000000207008	900000000000523009	261008006	105455006
79c42505-f8ee-5ea2-86e0-c856db9d7061	20030131	1	900000000000207008	900000000000526001	261390003	257867005
79ca8ebd-d3a0-5311-be92-9fb8f5d643b4	20100131	1	900000000000207008	900000000000523009	297129003	57177007
79d7e6f5-a286-56a6-8bfa-76b909173ba0	20140131	1	900000000000207008	900000000000527005	356139006	297173004
7a195e85-6cae-5753-b4b9-f49fa05e35e7	20020731	1	900000000000207008	900000000000527005	301182002	106063007
7b4c82c8-13d3-5594-a38f-dc597d945377	20030731	1	900000000000207008	900000000000523009	3739008	397428000
7c56092e-9bd0-5593-9ff3-3e2a0ca9fd3b	20030131	1	900000000000207008	900000000000526001	129336009	257867005
7d832a3d-5d2e-5b10-bb52-5a7b12ac9395	20070731	1	900000000000207008	900000000000523009	129282004	424900004
7dedb134-a5d2-5cb2-856e-d2c8eaa57198	20070131	1	900000000000207008	900000000000523009	360635008	10992007
7e218574-d675-5b3d-bfc6-11ca7e73a838	20050131	1	900000000000207008	900000000000523009	41507004	7058009
7e8ec512-8a28-5f63-bbf8-0a7b992ec2a8	20040731	0	900000000000207008	900000000000526001	73154007	4748007
7eae56a7-3444-5a80-be51-f70052e7e812	20030731	1	900000000000207008	900000000000523009	109265005	400096001
7f71d8e4-bb22-5fa9-933e-b9de9061000d	20040731	1	900000000000207008	900000000000527005	298395008	298396009
8147a590-2a98-5c42-be99-7d75b6031f3b	20030131	1	900000000000207008	900000000000523009	41840003	165232002
820bf51f-5a15-5892-a15e-5e7281bf112e	20040731	1	900000000000207008	900000000000523009	271360006	119376003
824551a2-8b59-5306-a04b-5c45a86e4d31	20100731	1	900000000000207008	900000000000527005	95649006	308634000
82babe7d-021d-5d9a-877f-4fe201e182eb	20030131	1	900000000000207008	900000000000527005	188831005	92076000
82e7a986-5817-5c47-b0e8-627c71208218	20030131	1	900000000000207008	900000000000526001	129432007	302199004
83439a43-fe27-5660-a7e5-b9249e76e771	20060131	1	900000000000207008	900000000000523009	87373006	419670003
863e78e8-fcaa-57cc-887e-0ee13c4263fd	20110731	1	900000000000207008	900000000000523009	241018006	225358003
864c2b0e-b049-50bd-9078-307d04d7abdd	20110731	0	900000000000207008	900000000000527005	253549006	30288003
8708df43-9105-59f3-8380-32470d5e2402	20040731	1	900000000000207008	900000000000523009	69197005	409064004
87524817-796d-5dee-9656-440ffbd4be44	20090131	1	900000000000207008	900000000000523009	419952004	441459009
87decca6-f321-5512-9d26-e330c55c880d	20040131	1	900000000000207008	900000000000527005	72810009	360499006
87e9a474-ec30-5a1c-971a-9116dcadf8bc	20020731	1	900000000000207008	900000000000523009	74175007	371023001
88cece0a-22a0-5e0e-b39a-4dfffda14391	20030131	1	900000000000207008	900000000000523009	4327008	384759009
8ad6007b-650b-5a71-a3c2-4ae0c26bd659	20080731	0	900000000000207008	900000000000523009	333536009	428214002
8b559c99-9564-5478-8369-21d9b3259b8f	20130731	1	900000000000207008	900000000000523009	416972005	609626005
8b9add0a-ba93-58d9-8aca-a624f4686a4b	20040731	1	900000000000207008	900000000000523009	68231009	409778008
8ba062a8-2529-57b2-a991-100fa8a8b2f9	20070131	1	900000000000207008	900000000000523009	360713005	68705008
8d3f66c7-ca60-55a2-8304-cd5e373d59da	20070131	1	900000000000207008	900000000000523009	182333009	362732006
8d8c0542-84c3-5ef0-9999-467f2c8f7565	20040131	1	900000000000207008	900000000000527005	280370005	8935007
8dfc6e10-46ce-5031-9620-33d32936ef75	20060731	0	900000000000207008	900000000000523009	282092005	419076005
8e4b8df8-7ff8-5487-9ba5-67d97e72395e	20050131	1	900000000000207008	900000000000523009	128122002	414025005
8f0b4f2d-6ff6-5082-b8b4-9009871a543c	20030731	1	900000000000207008	900000000000523009	11778002	399153001
8f3b955c-e900-59c7-b030-3a7f5b7a30c2	20070131	1	900000000000207008	900000000000523009	360630003	38745009
8fc5a2ad-d62c-5ccd-bc38-c2d7edec7069	20070731	1	900000000000207008	900000000000523009	360641001	17232002
8fcb5d26-a475-5a99-b7e4-a02be8c22049	20060131	1	900000000000207008	900000000000523009	282092005	418634005
903093fd-e033-5a4b-a4a7-e632c1eca0f0	20030731	1	900000000000207008	900000000000523009	37099008	400157005
904a1d72-93d6-5401-84ff-1e6adc2dc707	20050131	1	900000000000207008	900000000000523009	67705005	414292006
90611351-5d91-5f09-b162-304ebef876b7	20140131	1	900000000000207008	900000000000524003	41409004	416516009
908509f4-c786-5e5c-97a5-443f3cacf65b	20030731	1	900000000000207008	900000000000523009	8316001	398993007
90ff5196-d658-51d7-91cd-694bbe5cc39b	20140131	1	900000000000207008	900000000000524003	371630006	416516009
913595ed-3d1d-5ca2-9f23-a3a334a9907d	20130731	0	900000000000207008	900000000000523009	282092005	418925002
918bfaca-d6b3-5594-8bfc-252cf6a14e91	20140604	1	900000000000207008	900000000000523009	112635002	21390004
91fbf63c-fccd-5568-9caf-e55adfedd141	20050131	1	900000000000207008	900000000000527005	236537009	19765000
930ae239-415d-5704-97a9-4a2ee50477f8	20060731	1	900000000000207008	900000000000527005	373743007	41503000
