id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId
05a9a357-dedf-5272-9555-b466804055f7	20030731	0	900000000000207008	447563008	11061003	1	1			304.90	447558009
a7336f70-9d54-54ba-a575-897d68ea203f	20030731	1	900000000000207008	447563008	11061003	1	1			292.9	447558009
67eeb0cd-52d5-5b91-8317-203d5d3ab5c3	20020731	1	900000000000207008	447563008	111181004	1	1			680.9	447557004
9856aa79-687b-5df5-9859-09358d21c56e	20020131	1	900000000000207008	447563008	1112003	1	1			374.50	447557004
069eb1aa-1d2f-5306-864e-20196193bf99	20090131	0	900000000000207008	447563008	111222003	1	1			836.0	447557004
cbf6d2f7-d58a-5f78-b9d8-a6fd261422f1	20090131	1	900000000000207008	447563008	111222003	1	1			717.3	447557004
07e26036-e825-501a-9001-4bf5f46f6aed	20030731	0	900000000000207008	447563008	111224002	1	1			836.2	447559001
800baa98-5106-58ff-8172-a31fc497bb54	20030731	1	900000000000207008	447563008	111224002	1	1			717.5	447558009
85fc475a-c6b4-52e1-a9d5-c17a19a16ee5	20020131	1	900000000000207008	447563008	111235007	1	1			723.9	447557004
48a39389-4c23-5c21-8685-e0249a2002f6	20020131	1	900000000000207008	447563008	111253001	1	1			730.90	447557004
46ffe95a-c0a4-58cd-8e1a-f2805cd2bb10	20020731	1	900000000000207008	447563008	111293003	1	1			453.9	447557004
79fcc656-a699-58b3-bbe1-80c681dfdc0f	20020731	1	900000000000207008	447563008	111296006	1	1			433.00	447557004
f111d4f4-c95a-529f-abc1-fe06d9151014	20020131	1	900000000000207008	447563008	111331000	1	1			751.69	447558009
6e45696d-acc6-5c50-90ce-87bfd740086a	20140604	0	900000000000207008	447563008	111333002	1	1			752.9	447558009
d9228c5b-0dc4-5f22-8e35-cd3b8a9a17d9	20020131	1	900000000000207008	447563008	111347003	1	1			526.81	447557004
af3580e9-5e4c-5684-8d24-8fe19e00ca0e	20030731	1	900000000000207008	447563008	111467008	1	1			772.9	447558009
7913f40f-db81-5d0a-a679-16804f406113	20081031	1	900000000000207008	447563008	111474003	1	1			778.9	447558009
afe8e94f-cf8f-593b-9970-59f71085185b	20081031	1	900000000000207008	447563008	111475002	1	1			300.9	447558009
67286b65-1aaa-5216-b974-0a851be3e017	20020131	1	900000000000207008	447563008	111476001	1	1			313.9	447558009
bbf68552-a2f0-5ce7-ab9f-965e87ae3c9c	20030731	0	900000000000207008	447563008	111479008	1	1			293.9	447559001
fefc818c-ace2-597b-b23b-14cbed19bc3c	20030731	1	900000000000207008	447563008	111479008	1	1			294.9	447558009
3c458e22-0ce2-5389-9e47-d23bcc088d38	20030731	1	900000000000207008	447563008	111512005	1	1			364.71	447557004
e254b2c8-bb13-5b5c-a4ca-da7746fe61cc	20020131	1	900000000000207008	447563008	111521006	1	1			371.40	447557004
9a8a3d3e-5dcc-55d3-9c99-f54d0cd8a281	20020131	1	900000000000207008	447563008	111590001	1	1			289.9	447558009
bc9bc6c6-8a88-55e7-90b7-d3b6eb8df773	20030731	1	900000000000207008	447563008	11164009	1	1			758.5	447558009
ed224eb9-a9f0-556f-af68-9d765ebf18c8	20030731	0	900000000000207008	447563008	11164009	1	1			758.9	447558009
289fbece-5085-521e-abff-4bad2863ffae	20020131	1	900000000000207008	447563008	111689003	1	1			870.9	447558009
9b7f460f-d3c2-52ad-aa14-dc0405c6bcc4	20020131	1	900000000000207008	447563008	111703006	1	1			910.1	447558009
62b79269-f553-5ce7-a5f0-78c612e0094a	20030731	1	900000000000207008	447563008	111750002	1	1			999.9	447558009
9d0bd305-6806-514f-ab1b-0eca7b47e05a	20020131	1	900000000000207008	447563008	111850006	1	1			049.1	447557004
1bac469a-bd6e-59d0-b465-3a800573dc5c	20030731	1	900000000000207008	447563008	111865007	1	1			066.9	447558009
5e20515d-e39e-5318-a09c-f26da2dad2b4	20030731	0	900000000000207008	447563008	111865007	1	1			078.89	447558009
140f3e86-bff1-52b1-9cf6-ae74a8f2c1b2	20020131	1	900000000000207008	447563008	111868009	1	1			056.00	447557004
9633956c-c4b8-5ad9-af24-e0184a80cb78	20020131	1	900000000000207008	447563008	111910009	1	1			006.9	447557004
e0541771-95f0-5209-bb5f-a2c7d78ff906	20031031	1	900000000000207008	447563008	111941005	1	1			799.89	447558009
f736edd8-9056-5cd0-88ed-3da831f3fce4	20031031	0	900000000000207008	447563008	111941005	1	1			799.8	447558009
b2ef1241-c33d-5e53-94b2-10248eb37fe2	20020731	1	900000000000207008	447563008	111970001	1	1			794.30	447557004
5f1116a1-8521-571e-b3b8-f1ff3ad773d6	20130131	1	900000000000207008	447563008	112011000119102	1	1			V79.0	447558009
ef5646fe-c550-50d6-839b-165c1d1955e7	20130731	1	900000000000207008	447563008	1121000119107	1	1			723.1	447558009
93a5ac9d-56e7-5fc2-9fd6-5ab9d4ebc1f5	20020731	1	900000000000207008	447563008	112630007	1	1			796.4	447558009
6697b1c3-744f-5cbc-aa03-d351b31ee6e6	20020131	1	900000000000207008	447563008	11263005	1	1			709.1	447557004
650d3079-072f-5421-9695-a53f3a04c7fe	20020731	0	900000000000207008	447563008	11270005	1	1			376.9	447557004
50e90076-c88e-5af7-a53d-58eb53f21078	20130731	1	900000000000207008	447563008	1131000119105	1	1			438.9	447557004
4cd8c1fe-9b44-5fe8-bcd7-901917a475a0	20140604	1	900000000000207008	447563008	113621000119107	1	1			V45.78	447558009
2c252818-5da2-5d97-a8c1-8797c3a8e1db	20031031	1	900000000000207008	447563008	11378000	1	1			752.89	447558009
ba03abed-b9a8-5627-b3d5-65a31e3d8a5e	20031031	0	900000000000207008	447563008	11378000	1	1			752.8	447558009
1d9e1c49-fbc3-5717-9174-127770365a63	20020131	1	900000000000207008	447563008	11381005	1	1			706.1	447558009
03bb7209-5c08-5dd6-a16e-7b7bf54be227	20090131	0	900000000000207008	447563008	11386000	1	1			872.00	447557004
492772f1-2515-529d-958e-19f61cb78787	20090131	1	900000000000207008	447563008	11386000	1	1			872.8	447557004
c3bc18b6-3104-5a09-ab74-c11800abfe10	20020131	1	900000000000207008	447563008	11387009	1	1			292.89	447558009
741cee2e-1d40-51fd-9f9e-bbf0553b15dc	20020131	1	900000000000207008	447563008	11406003	1	1			941.25	447557004
24869a52-131a-5edf-a022-2564160acb85	20081031	0	900000000000207008	447563008	1145003	1	1			315.31	447558009
62ae649b-f15e-52d2-96fe-71b49223f6b6	20081031	1	900000000000207008	447563008	1145003	1	1			315.39	447558009
3b7a69a7-5138-5824-b013-cc8c564d73a8	20020131	1	900000000000207008	447563008	116020001	1	1			270.3	447557004
44fdd9a5-6acc-5994-a09f-83e6096a93c6	20031031	0	900000000000207008	447563008	116021002	1	1			277.8	447558009
a1183f24-004c-55c7-9030-3d7f6fa01e6c	20031031	1	900000000000207008	447563008	116021002	1	1			277.89	447558009
81340e40-636d-50ce-bd4c-7dae57429f3e	20030731	1	900000000000207008	447563008	116223007	1	1			999.9	447557004
19e763a6-7fb6-5036-a7a6-5a5a3b6b6115	20030731	1	900000000000207008	447563008	116224001	1	1			998.9	447557004
b4d76dee-56ca-5ced-8b14-12246ad3e3b7	20030731	0	900000000000207008	447563008	116224001	1	1			999.9	447559001
5d0f292d-ce3f-5e34-b0f6-ea1c41c73e31	20030731	0	900000000000207008	447563008	116225000	1	1			959.9	447560006
e9da5017-ec02-5c1a-a75f-cbb3f7f19108	20030731	1	900000000000207008	447563008	116225000	1	1			908.9	447557004
831c12ff-65f0-5910-92a2-028aadd13c76	20090131	1	900000000000207008	447563008	116275003	1	1				447556008
aa699ffa-7ccc-5689-b6d6-c43087837eea	20090131	0	900000000000207008	447563008	116275003	1	1			756.10	447558009
35c11173-350d-58dc-a6ef-5746ec78dab7	20020731	1	900000000000207008	447563008	116303008	1	1				447556008
4bd747cb-ee21-5f13-9e91-b86aa081894e	20081031	0	900000000000207008	447563008	116304002	1	1			724.6	447558009
a45346e1-b3af-5511-a282-32c0fdd5ae54	20081031	1	900000000000207008	447563008	116304002	1	1				447556008
7eb1a88a-80cd-503a-9c68-328ed35ef764	20020731	1	900000000000207008	447563008	116305001	1	1				447556008
17b14b7c-a4ed-5a0d-864f-cc091a4c7089	20090731	0	900000000000207008	447563008	116306000	1	1			756.19	447558009
3d02ba21-5547-504e-8e56-a5774e2bc87f	20090731	1	900000000000207008	447563008	116306000	1	1				447556008
7bdb9f22-9458-56c3-b75e-93898094e448	20020731	1	900000000000207008	447563008	116307009	1	1				447556008
c3600d43-1735-5479-9ae6-4ff8f143fc89	20020731	1	900000000000207008	447563008	116308004	1	1				447556008
2a05fc39-22e4-58e3-99a9-32356a9d6d7c	20090131	1	900000000000207008	447563008	116309007	1	1				447556008
8267302d-a34f-5f1a-b1ab-71472f81cdb7	20090131	0	900000000000207008	447563008	116309007	1	1			755.50	447558009
556bb144-40db-5cf9-8390-501fee947761	20020731	1	900000000000207008	447563008	116310002	1	1				447556008
85b24c68-e636-5a9c-940c-377365cdd866	20020731	1	900000000000207008	447563008	116311003	1	1				447556008
42acae3b-650b-57e3-b0f5-4e153fba25b4	20030731	1	900000000000207008	447563008	116312005	1	1			755.60	447558009
43ddd9ff-2a8d-5b51-9096-1d8739c39e10	20030731	0	900000000000207008	447563008	116312005	1	1			755.9	447558009
00759564-83f7-54e8-8fa1-ec88069420dc	20020731	1	900000000000207008	447563008	116313000	1	1				447556008
107c3c00-f92d-5367-b2b6-a77d6493b8be	20020731	1	900000000000207008	447563008	116314006	1	1				447556008
9ce9cb00-55cc-5963-9885-3cf66d8ab24a	20020731	1	900000000000207008	447563008	116315007	1	1			719.97	447558009
293d6b55-e8d0-539e-8dae-98145dee81f4	20020731	1	900000000000207008	447563008	116316008	1	1			719.97	447558009
782b7d23-3f97-52e4-ab7c-b653094c6c80	20020731	1	900000000000207008	447563008	116336009	1	1				447556008
fbbcdfaa-4b39-5e3c-998c-c06234a263a2	20020731	1	900000000000207008	447563008	116337000	1	1				447556008
de7b9e10-4bd4-54ef-b00d-3395fa194cd6	20020731	1	900000000000207008	447563008	116338005	1	1				447556008
04305256-3f09-5334-8295-9e76ef27f329	20020731	1	900000000000207008	447563008	116339002	1	1				447556008
d802f1a3-36a8-577e-8208-97dff54241d2	20090131	1	900000000000207008	447563008	116367006	1	1				447556008
f197fead-a0b2-5a12-8aec-978e9eb9a4af	20090131	0	900000000000207008	447563008	116367006	1	1			300.9	447558009
95a2b489-44b2-5e75-a211-89ed5ef50893	20060731	0	900000000000207008	447563008	1164009	1	1			307.9	447558009
0971ced8-a573-5553-9e67-31e7e06be03a	20090731	0	900000000000207008	447563008	116650008	1	1				447556008
bf0bad6f-33e9-50f6-9769-e01218cbfd38	20130731	1	900000000000207008	447563008	1171000119108	1	1			550.91	447559001
99df0c18-6d86-502d-87ab-f8357638b7a0	20140131	1	900000000000207008	447563008	117681000119102	2	1			585.1	447557004
bde7265d-91ff-5682-b780-fbeb0a7eb63f	20140131	1	900000000000207008	447563008	117681000119102	1	1			403.90	447557004
5924820d-9af6-5f5d-bd41-5ad9f6aa584f	20030731	0	900000000000207008	447563008	11778002	1	1			780.4	447558009
e7a57d58-85fb-5a70-83b6-c6ff09a46796	20140131	1	900000000000207008	447563008	117871000119101	1	1			V12.59	447558009
f580cedf-a514-5b90-a892-60cb3d79ce19	20140131	1	900000000000207008	447563008	117881000119103	1	1			V12.59	447558009
87b69be7-fdcb-5508-afe5-48f2473c2b58	20130731	1	900000000000207008	447563008	117891000119100	1	1			780.39	447558009
07367c64-2bda-5505-8b3f-51d812110883	20030731	1	900000000000207008	447563008	11791001	1	1			447.5	447558009
472cf4eb-c3f7-51ca-94f9-2fa484d37004	20020131	1	900000000000207008	447563008	118185001	1	1			V22.2	447558009
c66e2dcd-c0ec-5056-8cb0-ed12befac7f1	20020131	1	900000000000207008	447563008	118188004	1	1				447556008
e56e4e24-8ec1-5ce0-859a-7908a7357393	20020731	1	900000000000207008	447563008	118213005	1	1			V24.0	447558009
b4561796-2dc8-5f7c-ac6d-3e53e742a7aa	20020131	1	900000000000207008	447563008	118222006	1	1				447556008
5609aab4-7e8a-5acc-92f4-02f321d3bf04	20020131	1	900000000000207008	447563008	118223001	1	1				447556008
b7fb3868-2ae3-5f1c-8d20-54656c2e8005	20050131	0	900000000000207008	447563008	118225008	1	1				447556008
e6f9f175-97e4-53c5-9577-b2f1680decdd	20020131	1	900000000000207008	447563008	118227000	1	1				447556008
7eb23e3c-82c7-558e-b986-d34ea9724193	20020731	1	900000000000207008	447563008	118228005	1	1				447556008
